cond_id,sex,age,body_type,load_kg,suit_force_n,suit_torque_nm,motion,lumbar_peak,lumbar_mean,lumbar_ext_peak,lumbar_ext_mean,lumbar_ext_loaded_peak,lumbar_ext_loaded_mean,lumbar_bio_ext_peak,lumbar_bio_ext_mean,hip_r_peak,hip_r_mean,hip_l_peak,hip_l_mean,knee_r_peak,knee_r_mean,shoulder_r_peak,shoulder_r_mean,shoulder_l_peak,shoulder_l_mean,elbow_r_peak,elbow_r_mean,elbow_l_peak,elbow_l_mean
69,male,young,slim,20,50,5.75,neutral_stoop_down_R_002__A082,243.68988576,105.54350177475409,17.30298912,9.72668513875,104.21958912,44.278392913541666,98.46958912,46.72445141475,5516.52489039,755.3699034032242,4270.64838834,1242.7809677273224,5434.03101654,395.2157787673771,8.75281345,2.5128273369945355,18.20015335,4.539092963606557,3.56536287,0.7000177795628416,4.74156775,0.8406962153005465
70,male,young,slim,20,100,11.5,neutral_stoop_down_R_002__A073,192.73948519,86.99099859482995,113.56641078,62.01036690750001,200.48301078,68.61832974864866,188.98301078,75.63333989421052,1395.47992919,572.4237696064625,1700.47729357,1150.7879735259864,899.31193706,338.67270287231287,16.06940356,4.499067136734694,16.63642907,5.48858144632653,4.15956913,1.0295479534693879,4.47666147,1.1273641618367347
71,male,young,slim,20,100,11.5,neutral_stoop_down_R_002__A079,182.17264181,99.74393741474026,0.0,0.0,79.87381224,36.154521217399996,68.37381224,31.139856419024394,5408.89455447,836.7746980737013,1610.73534755,1131.3502019043508,5437.84881886,438.67592957961034,15.1326839,2.1354721625974027,10.89781583,2.319958143831169,3.34209652,1.0090012781168833,4.22404896,0.9054784791558441
72,male,young,slim,20,100,11.5,neutral_stoop_down_R_002__A074,225.62210431,94.10180642111112,44.89211777,15.902802772857141,131.80871777,35.060272178000005,120.30871776999999,35.676634928800006,6695.15051624,854.7991592710606,1564.93186646,1140.1794188932322,5184.23300864,342.40364734595966,11.37640751,3.2955376807575765,12.51267876,4.048055145151515,2.56958892,0.739281670858586,5.35973696,0.8671986104040404
73,male,young,slim,20,100,11.5,neutral_stoop_down_R_002__A075,165.7547437,99.31638837767957,93.61469879,55.74449117230768,180.53129879,71.54708226,169.03129879,85.18438416044445,5589.11252111,749.7512040540331,4302.56716006,1148.8616442738673,5396.04050833,409.75355211386744,8.88547414,2.621607005027624,8.09843924,2.712666981270718,2.67162032,1.0739965124309392,2.91772297,0.9479721851381215
74,male,young,slim,20,100,11.5,neutral_stoop_down_R_002__A076,169.99354187,94.62327182622951,76.83461214,41.52767088969697,163.75121214,78.80153628507937,152.25121214,76.84824560053572,1620.82205396,681.6857186244808,1662.7285884,1111.6582535930602,1032.22060559,377.9854696103826,10.22210875,3.6989983901092898,16.43473087,3.296711352513661,3.42145534,1.1543286648633881,5.65341703,1.2263581912568304
75,male,young,slim,20,100,11.5,neutral_stoop_down_R_001__A077,194.71884657,88.16113031154471,101.7495074,53.382784737391304,188.6661074,71.87703758614035,177.1661074,75.25856649182796,2098.63377212,693.9768512559757,4138.23654646,1275.54504804626,1658.74604473,403.1545850322765,32.22302583,3.846528065609756,18.84334048,4.496720032845528,13.12426792,1.6145925856504064,5.12655802,1.104323006178862
76,male,young,slim,20,100,11.5,neutral_stoop_down_R_001__A078,174.00408465,85.08349838260001,41.10709587,24.660321643888892,128.02369587,42.83888172504588,116.52369587000001,43.874192038658535,1633.84649601,529.6352559249,3660.40573814,1204.6497592685,1140.06236365,345.92088576446673,7.21702286,1.5160955056333336,7.75638563,1.6943083512,3.46154656,1.0964890231333333,2.63051681,0.7912428831
77,male,young,slim,20,100,11.5,neutral_stoop_down_R_001__A080,218.95330128,106.85276158763358,47.22612465,24.740162431999998,134.14272465,68.09066463714286,122.64272464999999,68.79089525127661,1043.89777173,455.0027821032824,3798.43870042,1128.0107419690457,729.99050878,307.1282434042748,11.10459699,4.0106998243511445,19.50302419,4.615602987175572,2.62900543,0.7007417377099237,5.5963835,1.0170414247709925
78,male,young,slim,20,100,11.5,neutral_stoop_down_R_001__A081,181.95148236,98.71015471378882,43.62713122,29.43517442142857,130.54373122,47.91764710179999,119.04373122000001,44.48920019071428,1674.82911585,881.5536925680743,1573.91871769,1146.990272930994,1120.33019104,461.7447554640994,8.33038834,2.3525760955279504,6.4784332,2.507840856397516,2.40253285,0.8184720055900621,3.06047188,0.9256769360248448
79,male,young,slim,20,100,11.5,neutral_stoop_down_R_002__A082,243.68988576,105.54350177475409,17.30298912,9.72668513875,104.21958912,44.278392913541666,92.71958912,46.013687796666666,5516.52489039,755.3699034032242,4270.64838834,1242.7809677273224,5434.03101654,395.2157787673771,8.75281345,2.5128273369945355,18.20015335,4.539092963606557,3.56536287,0.7000177795628416,4.74156775,0.8406962153005465
80,male,young,slim,20,150,17.25,neutral_stoop_down_R_002__A073,192.73948519,86.99099859482995,113.56641078,62.01036690750001,200.48301078,68.61832974864866,183.23301078,73.89957006740741,1395.47992919,572.4237696064625,1700.47729357,1150.7879735259864,899.31193706,338.67270287231287,16.06940356,4.499067136734694,16.63642907,5.48858144632653,4.15956913,1.0295479534693879,4.47666147,1.1273641618367347
81,male,young,slim,20,150,17.25,neutral_stoop_down_R_002__A079,182.17264181,99.74393741474026,0.0,0.0,79.87381224,36.154521217399996,62.62381224000001,27.5331926331579,5408.89455447,836.7746980737013,1610.73534755,1131.3502019043508,5437.84881886,438.67592957961034,15.1326839,2.1354721625974027,10.89781583,2.319958143831169,3.34209652,1.0090012781168833,4.22404896,0.9054784791558441
82,male,young,slim,20,150,17.25,neutral_stoop_down_R_002__A074,225.62210431,94.10180642111112,44.89211777,15.902802772857141,131.80871777,35.060272178000005,114.55871776999999,34.33804465272727,6695.15051624,854.7991592710606,1564.93186646,1140.1794188932322,5184.23300864,342.40364734595966,11.37640751,3.2955376807575765,12.51267876,4.048055145151515,2.56958892,0.739281670858586,5.35973696,0.8671986104040404
83,male,young,slim,20,150,17.25,neutral_stoop_down_R_002__A075,165.7547437,99.31638837767957,93.61469879,55.74449117230768,180.53129879,71.54708226,163.28129879,87.52177393780488,5589.11252111,749.7512040540331,4302.56716006,1148.8616442738673,5396.04050833,409.75355211386744,8.88547414,2.621607005027624,8.09843924,2.712666981270718,2.67162032,1.0739965124309392,2.91772297,0.9479721851381215
84,male,young,slim,20,150,17.25,neutral_stoop_down_R_002__A076,169.99354187,94.62327182622951,76.83461214,41.52767088969697,163.75121214,78.80153628507937,146.50121214,81.6469545210204,1620.82205396,681.6857186244808,1662.7285884,1111.6582535930602,1032.22060559,377.9854696103826,10.22210875,3.6989983901092898,16.43473087,3.296711352513661,3.42145534,1.1543286648633881,5.65341703,1.2263581912568304
85,male,young,slim,20,150,17.25,neutral_stoop_down_R_001__A077,194.71884657,88.16113031154471,101.7495074,53.382784737391304,188.6661074,71.87703758614035,171.4161074,76.38188165094118,2098.63377212,693.9768512559757,4138.23654646,1275.54504804626,1658.74604473,403.1545850322765,32.22302583,3.846528065609756,18.84334048,4.496720032845528,13.12426792,1.6145925856504064,5.12655802,1.104323006178862
86,male,young,slim,20,150,17.25,neutral_stoop_down_R_001__A078,174.00408465,85.08349838260001,41.10709587,24.660321643888892,128.02369587,42.83888172504588,110.77369587000001,45.212181588142855,1633.84649601,529.6352559249,3660.40573814,1204.6497592685,1140.06236365,345.92088576446673,7.21702286,1.5160955056333336,7.75638563,1.6943083512,3.46154656,1.0964890231333333,2.63051681,0.7912428831
87,male,young,slim,20,150,17.25,neutral_stoop_down_R_001__A080,218.95330128,106.85276158763358,47.22612465,24.740162431999998,134.14272465,68.09066463714286,116.89272464999999,70.97793995666666,1043.89777173,455.0027821032824,3798.43870042,1128.0107419690457,729.99050878,307.1282434042748,11.10459699,4.0106998243511445,19.50302419,4.615602987175572,2.62900543,0.7007417377099237,5.5963835,1.0170414247709925
88,male,young,slim,20,150,17.25,neutral_stoop_down_R_001__A081,181.95148236,98.71015471378882,43.62713122,29.43517442142857,130.54373122,47.91764710179999,113.29373122000001,43.19387772052633,1674.82911585,881.5536925680743,1573.91871769,1146.990272930994,1120.33019104,461.7447554640994,8.33038834,2.3525760955279504,6.4784332,2.507840856397516,2.40253285,0.8184720055900621,3.06047188,0.9256769360248448
89,male,young,slim,20,150,17.25,neutral_stoop_down_R_002__A082,243.68988576,105.54350177475409,17.30298912,9.72668513875,104.21958912,44.278392913541666,86.96958912,49.125933163999996,5516.52489039,755.3699034032242,4270.64838834,1242.7809677273224,5434.03101654,395.2157787673771,8.75281345,2.5128273369945355,18.20015335,4.539092963606557,3.56536287,0.7000177795628416,4.74156775,0.8406962153005465
90,male,young,slim,20,200,23.0,neutral_stoop_down_R_002__A073,192.73948519,86.99099859482995,113.56641078,62.01036690750001,200.48301078,68.61832974864866,177.48301078,73.8452646448,1395.47992919,572.4237696064625,1700.47729357,1150.7879735259864,899.31193706,338.67270287231287,16.06940356,4.499067136734694,16.63642907,5.48858144632653,4.15956913,1.0295479534693879,4.47666147,1.1273641618367347
91,male,young,slim,20,200,23.0,neutral_stoop_down_R_002__A079,182.17264181,99.74393741474026,0.0,0.0,79.87381224,36.154521217399996,56.87381224000001,25.289934613939394,5408.89455447,836.7746980737013,1610.73534755,1131.3502019043508,5437.84881886,438.67592957961034,15.1326839,2.1354721625974027,10.89781583,2.319958143831169,3.34209652,1.0090012781168833,4.22404896,0.9054784791558441
92,male,young,slim,20,200,23.0,neutral_stoop_down_R_002__A074,225.62210431,94.10180642111112,44.89211777,15.902802772857141,131.80871777,35.060272178000005,108.80871776999999,35.456971549166674,6695.15051624,854.7991592710606,1564.93186646,1140.1794188932322,5184.23300864,342.40364734595966,11.37640751,3.2955376807575765,12.51267876,4.048055145151515,2.56958892,0.739281670858586,5.35973696,0.8671986104040404
93,male,young,slim,20,200,23.0,neutral_stoop_down_R_002__A075,165.7547437,99.31638837767957,93.61469879,55.74449117230768,180.53129879,71.54708226,157.53129879,86.17118954307693,5589.11252111,749.7512040540331,4302.56716006,1148.8616442738673,5396.04050833,409.75355211386744,8.88547414,2.621607005027624,8.09843924,2.712666981270718,2.67162032,1.0739965124309392,2.91772297,0.9479721851381215
94,male,young,slim,20,200,23.0,neutral_stoop_down_R_002__A076,169.99354187,94.62327182622951,76.83461214,41.52767088969697,163.75121214,78.80153628507937,140.75121214,79.17103499446807,1620.82205396,681.6857186244808,1662.7285884,1111.6582535930602,1032.22060559,377.9854696103826,10.22210875,3.6989983901092898,16.43473087,3.296711352513661,3.42145534,1.1543286648633881,5.65341703,1.2263581912568304
95,male,young,slim,20,200,23.0,neutral_stoop_down_R_001__A077,194.71884657,88.16113031154471,101.7495074,53.382784737391304,188.6661074,71.87703758614035,165.6661074,81.51130603459458,2098.63377212,693.9768512559757,4138.23654646,1275.54504804626,1658.74604473,403.1545850322765,32.22302583,3.846528065609756,18.84334048,4.496720032845528,13.12426792,1.6145925856504064,5.12655802,1.104323006178862
96,male,young,slim,20,200,23.0,neutral_stoop_down_R_001__A078,174.00408465,85.08349838260001,41.10709587,24.660321643888892,128.02369587,42.83888172504588,105.02369587000001,48.30258926017241,1633.84649601,529.6352559249,3660.40573814,1204.6497592685,1140.06236365,345.92088576446673,7.21702286,1.5160955056333336,7.75638563,1.6943083512,3.46154656,1.0964890231333333,2.63051681,0.7912428831
97,male,young,slim,20,200,23.0,neutral_stoop_down_R_001__A080,218.95330128,106.85276158763358,47.22612465,24.740162431999998,134.14272465,68.09066463714286,111.14272464999999,70.36254051179488,1043.89777173,455.0027821032824,3798.43870042,1128.0107419690457,729.99050878,307.1282434042748,11.10459699,4.0106998243511445,19.50302419,4.615602987175572,2.62900543,0.7007417377099237,5.5963835,1.0170414247709925
98,male,young,slim,20,200,23.0,neutral_stoop_down_R_001__A081,181.95148236,98.71015471378882,43.62713122,29.43517442142857,130.54373122,47.91764710179999,107.54373122000001,39.732551984722235,1674.82911585,881.5536925680743,1573.91871769,1146.990272930994,1120.33019104,461.7447554640994,8.33038834,2.3525760955279504,6.4784332,2.507840856397516,2.40253285,0.8184720055900621,3.06047188,0.9256769360248448
99,male,young,slim,20,200,23.0,neutral_stoop_down_R_002__A082,243.68988576,105.54350177475409,17.30298912,9.72668513875,104.21958912,44.278392913541666,81.21958912,48.48837710666666,5516.52489039,755.3699034032242,4270.64838834,1242.7809677273224,5434.03101654,395.2157787673771,8.75281345,2.5128273369945355,18.20015335,4.539092963606557,3.56536287,0.7000177795628416,4.74156775,0.8406962153005465
100,male,young,slim,30,0,0.0,neutral_stoop_down_R_002__A073,192.73948519,86.99099859482995,113.56641078,62.01036690750001,243.94131077999998,72.83309443166667,243.94131077999998,72.83309443166667,1395.47992919,572.4237696064625,1700.47729357,1150.7879735259864,899.31193706,338.67270287231287,16.06940356,4.499067136734694,16.63642907,5.48858144632653,4.15956913,1.0295479534693879,4.47666147,1.1273641618367347
101,male,young,slim,30,0,0.0,neutral_stoop_down_R_002__A079,182.17264181,99.74393741474026,0.0,0.0,123.33211224,45.04329305773913,123.33211224,45.04329305773913,5408.89455447,836.7746980737013,1610.73534755,1131.3502019043508,5437.84881886,438.67592957961034,15.1326839,2.1354721625974027,10.89781583,2.319958143831169,3.34209652,1.0090012781168833,4.22404896,0.9054784791558441
102,male,young,slim,30,0,0.0,neutral_stoop_down_R_002__A074,225.62210431,94.10180642111112,44.89211777,15.902802772857141,175.26701777,42.31813995233695,175.26701777,42.31813995233695,6695.15051624,854.7991592710606,1564.93186646,1140.1794188932322,5184.23300864,342.40364734595966,11.37640751,3.2955376807575765,12.51267876,4.048055145151515,2.56958892,0.739281670858586,5.35973696,0.8671986104040404
103,male,young,slim,30,0,0.0,neutral_stoop_down_R_002__A075,165.7547437,99.31638837767957,93.61469879,55.74449117230768,223.98959879,57.884911681623365,223.98959879,57.884911681623365,5589.11252111,749.7512040540331,4302.56716006,1148.8616442738673,5396.04050833,409.75355211386744,8.88547414,2.621607005027624,8.09843924,2.712666981270718,2.67162032,1.0739965124309392,2.91772297,0.9479721851381215
104,male,young,slim,30,0,0.0,neutral_stoop_down_R_002__A076,169.99354187,94.62327182622951,76.83461214,41.52767088969697,207.20951214000002,65.0217503357718,207.20951214000002,65.0217503357718,1620.82205396,681.6857186244808,1662.7285884,1111.6582535930602,1032.22060559,377.9854696103826,10.22210875,3.6989983901092898,16.43473087,3.296711352513661,3.42145534,1.1543286648633881,5.65341703,1.2263581912568304
105,male,young,slim,30,0,0.0,neutral_stoop_down_R_001__A077,194.71884657,88.16113031154471,101.7495074,53.382784737391304,232.1244074,68.78448343311403,232.1244074,68.78448343311403,2098.63377212,693.9768512559757,4138.23654646,1275.54504804626,1658.74604473,403.1545850322765,32.22302583,3.846528065609756,18.84334048,4.496720032845528,13.12426792,1.6145925856504064,5.12655802,1.104323006178862
106,male,young,slim,30,0,0.0,neutral_stoop_down_R_001__A078,174.00408465,85.08349838260001,41.10709587,24.660321643888892,171.48199587,49.69332766784983,171.48199587,49.69332766784983,1633.84649601,529.6352559249,3660.40573814,1204.6497592685,1140.06236365,345.92088576446673,7.21702286,1.5160955056333336,7.75638563,1.6943083512,3.46154656,1.0964890231333333,2.63051681,0.7912428831
107,male,young,slim,30,0,0.0,neutral_stoop_down_R_001__A080,218.95330128,106.85276158763358,47.22612465,24.740162431999998,177.60102465,39.98766413214634,177.60102465,39.98766413214634,1043.89777173,455.0027821032824,3798.43870042,1128.0107419690457,729.99050878,307.1282434042748,11.10459699,4.0106998243511445,19.50302419,4.615602987175572,2.62900543,0.7007417377099237,5.5963835,1.0170414247709925
108,male,young,slim,30,0,0.0,neutral_stoop_down_R_001__A081,181.95148236,98.71015471378882,43.62713122,29.43517442142857,174.00203122,48.534913673709674,174.00203122,48.534913673709674,1674.82911585,881.5536925680743,1573.91871769,1146.990272930994,1120.33019104,461.7447554640994,8.33038834,2.3525760955279504,6.4784332,2.507840856397516,2.40253285,0.8184720055900621,3.06047188,0.9256769360248448
109,male,young,slim,30,0,0.0,neutral_stoop_down_R_002__A082,243.68988576,105.54350177475409,17.30298912,9.72668513875,147.67788912,40.93726673605633,147.67788912,40.93726673605633,5516.52489039,755.3699034032242,4270.64838834,1242.7809677273224,5434.03101654,395.2157787673771,8.75281345,2.5128273369945355,18.20015335,4.539092963606557,3.56536287,0.7000177795628416,4.74156775,0.8406962153005465
110,male,young,slim,30,50,5.75,neutral_stoop_down_R_002__A073,192.73948519,86.99099859482995,113.56641078,62.01036690750001,243.94131077999998,72.83309443166667,238.19131077999998,69.83812006700789,1395.47992919,572.4237696064625,1700.47729357,1150.7879735259864,899.31193706,338.67270287231287,16.06940356,4.499067136734694,16.63642907,5.48858144632653,4.15956913,1.0295479534693879,4.47666147,1.1273641618367347
111,male,young,slim,30,50,5.75,neutral_stoop_down_R_002__A079,182.17264181,99.74393741474026,0.0,0.0,123.33211224,45.04329305773913,117.58211224,44.72426810794118,5408.89455447,836.7746980737013,1610.73534755,1131.3502019043508,5437.84881886,438.67592957961034,15.1326839,2.1354721625974027,10.89781583,2.319958143831169,3.34209652,1.0090012781168833,4.22404896,0.9054784791558441
112,male,young,slim,30,50,5.75,neutral_stoop_down_R_002__A074,225.62210431,94.10180642111112,44.89211777,15.902802772857141,175.26701777,42.31813995233695,169.51701777,38.57786344691428,6695.15051624,854.7991592710606,1564.93186646,1140.1794188932322,5184.23300864,342.40364734595966,11.37640751,3.2955376807575765,12.51267876,4.048055145151515,2.56958892,0.739281670858586,5.35973696,0.8671986104040404
